run:
[50	100	0.55	0.5477	7.28	0.9821	7.16	1.0168	6.92	1.052]
[50	100	0.6	0.598	8.08	0.9752	7.97	1.0138	7.78	1.0386]
[50	100	0.65	0.6482	8.82	0.9955	8.56	1.0304	8.91	0.9899]
[50	100	0.7	0.6985	9.95	0.996	9.97	0.998	9.72	1.0237]
[50	100	0.75	0.7487	11.26	0.9973	11.28	0.9982	11.19	1.0063]
[50	100	0.8	0.799	13.6	0.9993	13.05	1.0421	13.02	1.0445]
[50	100	0.85	0.8492	16.22	1.0	16.13	1.0056	15.69	1.0338]
[50	100	0.9	0.8995	20.61	1.0	20.45	1.0078	20.3	1.0153]
[50	100	0.95	0.9497	28.15	1.0	27.76	1.014	28.42	0.9905]
成功构建 (总时间: 122 分钟 34 秒)
